Order ID,Order Date,Ship Date,Ship Mode,Customer ID
US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005
US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005
CA-2015-149517,9/19/2015,9/23/2015,Standard Class,FC-14245
CA-2016-129861,6/17/2016,6/23/2016,Standard Class,DM-13345
CA-2016-130638,5/16/2016,5/19/2016,Second Class,SC-20095
CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725
CA-2017-137449,6/29/2017,6/30/2017,First Class,ME-17725
CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295
CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785
CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785
CA-2015-116638,1/28/2015,1/31/2015,Second Class,JH-15985
CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715
CA-2014-104563,3/7/2014,3/12/2014,Standard Class,CM-12715
CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365
CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365
CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090
CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090
CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885
CA-2017-157448,11/16/2017,11/20/2017,Standard Class,LC-16885
CA-2016-137393,5/6/2016,5/10/2016,Standard Class,GM-14500
CA-2017-122770,12/13/2017,12/18/2017,Standard Class,EP-13915
CA-2015-130183,11/13/2015,11/17/2015,Standard Class,PO-18850
CA-2016-122511,3/11/2016,3/11/2016,Same Day,BT-11485
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,CS-11950
CA-2014-114251,11/5/2014,11/10/2014,Standard Class,MD-17350
CA-2016-119641,9/22/2016,9/26/2016,Standard Class,CS-12250
CA-2016-105781,2/16/2016,2/20/2016,Standard Class,JF-15565
CA-2014-114321,8/20/2014,8/25/2014,Standard Class,NC-18535
CA-2015-117086,11/8/2015,11/12/2015,Standard Class,QJ-19255
CA-2017-137505,11/24/2017,11/24/2017,Same Day,BP-11290
CA-2017-137505,11/24/2017,11/24/2017,Same Day,BP-11290
US-2014-140914,11/11/2014,11/15/2014,Standard Class,BH-11710
US-2014-140914,11/11/2014,11/15/2014,Standard Class,BH-11710
CA-2017-113705,3/27/2017,3/29/2017,Second Class,LC-16870
CA-2016-146913,10/31/2016,11/5/2016,Standard Class,SF-20965
CA-2016-123533,11/24/2016,11/30/2016,Standard Class,SC-20050
CA-2014-169019,7/26/2014,7/30/2014,Standard Class,LF-17185
CA-2015-149748,5/31/2015,6/2/2015,Second Class,EM-13825
US-2014-114377,11/5/2014,11/5/2014,Same Day,BG-11035
CA-2017-144491,3/27/2017,4/1/2017,Standard Class,CJ-12010
CA-2017-144491,3/27/2017,4/1/2017,Standard Class,CJ-12010
CA-2017-144491,3/27/2017,4/1/2017,Standard Class,CJ-12010
CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360
CA-2015-122973,7/18/2015,7/20/2015,Second Class,PJ-19015
CA-2016-136322,10/21/2016,10/26/2016,Standard Class,AP-10720
CA-2017-107209,7/27/2017,8/1/2017,Second Class,JW-15955
CA-2015-162201,6/8/2015,6/12/2015,Standard Class,AG-10495
US-2014-164406,8/15/2014,8/19/2014,Standard Class,BD-11605
US-2017-152842,7/16/2017,7/23/2017,Standard Class,NF-18385
CA-2014-113257,12/16/2014,12/18/2014,Second Class,SC-20305
CA-2016-126627,10/10/2016,10/12/2016,First Class,WB-21850
US-2016-125402,9/25/2016,10/1/2016,Standard Class,DL-12865
CA-2014-163867,6/3/2014,6/6/2014,First Class,RE-19450
CA-2017-169327,9/2/2017,9/4/2017,Second Class,MH-17290
CA-2016-158155,5/2/2016,5/6/2016,Standard Class,EH-13765
CA-2016-158155,5/2/2016,5/6/2016,Standard Class,EH-13765
CA-2017-138870,6/19/2017,6/23/2017,Standard Class,GA-14515
CA-2015-164301,3/26/2015,3/30/2015,Standard Class,EB-13840
CA-2017-113278,1/14/2017,1/20/2017,Standard Class,HR-14770
CA-2014-114195,11/1/2014,11/3/2014,First Class,EA-14035
CA-2016-122581,8/21/2016,8/25/2016,Standard Class,JK-15370
US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975
US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975
CA-2016-112830,6/6/2016,6/10/2016,Standard Class,LP-17095
CA-2016-112830,6/6/2016,6/10/2016,Standard Class,LP-17095
US-2014-117380,3/28/2014,4/3/2014,Standard Class,MP-18175
CA-2017-117646,8/21/2017,8/25/2017,Standard Class,SC-20845
CA-2014-122609,11/12/2014,11/18/2014,Standard Class,DP-13000
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615
US-2015-129007,9/13/2015,9/15/2015,First Class,KD-16615
CA-2015-132388,10/10/2015,10/12/2015,First Class,KN-16390
CA-2017-160927,1/29/2017,1/31/2017,Second Class,TM-21010
CA-2016-149272,3/15/2016,3/19/2016,Standard Class,MY-18295
CA-2016-129630,9/4/2016,9/4/2016,Same Day,IM-15055
CA-2015-104948,11/13/2015,11/17/2015,Standard Class,KH-16510
CA-2016-164889,6/3/2016,6/6/2016,Second Class,CP-12340
CA-2016-169824,12/12/2016,12/17/2016,Standard Class,NS-18640
CA-2017-121559,6/1/2017,6/3/2017,Second Class,HW-14935
CA-2015-141593,12/14/2015,12/16/2015,Second Class,DB-12970
CA-2015-168088,3/19/2015,3/22/2015,First Class,CM-12655
CA-2016-146374,12/5/2016,12/10/2016,Second Class,HE-14800
US-2015-151435,9/6/2015,9/9/2015,Second Class,SW-20455
CA-2014-110422,1/21/2014,1/23/2014,Second Class,TB-21400
CA-2017-121258,2/26/2017,3/3/2017,Standard Class,DB-13060
