Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,NewOrderID,NewCustomerID
CA-2017-161333,2017-02-02,2017-02-07,Standard Class,JL-15835,CA-2017-161333-0,JL-15835-2
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,US-2017-161935-0,JL-15835-3
CA-2017-156958,2017-12-05,2017-12-06,First Class,PB-18805,CA-2017-156958-0,PB-18805-0
CA-2014-136644,2014-06-16,2014-06-22,Standard Class,SC-20575,CA-2014-136644-0,SC-20575-0
CA-2014-130092,2014-01-11,2014-01-14,First Class,SV-20365,CA-2014-130092-0,SV-20365-0
CA-2014-134572,2014-04-20,2014-04-22,Second Class,SV-20365,CA-2014-134572-0,SV-20365-1
CA-2015-168746,2015-01-27,2015-01-29,Second Class,SV-20365,CA-2015-168746-0,SV-20365-2
CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,CA-2016-118745-0,SV-20365-3
CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,CA-2016-157511-0,SV-20365-4
US-2017-165358,2017-07-18,2017-07-23,Standard Class,SV-20365,US-2017-165358-0,SV-20365-5
CA-2017-161200,2017-08-06,2017-08-10,Second Class,SV-20365,CA-2017-161200-0,SV-20365-6
CA-2017-159793,2017-08-25,2017-08-29,Standard Class,SV-20365,CA-2017-159793-0,SV-20365-7
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,CA-2017-100111-0,SV-20365-8
CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,CA-2014-142839-0,TS-21610-0
CA-2017-124191,2017-06-12,2017-06-14,Second Class,TS-21610,CA-2017-124191-0,TS-21610-1
CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,CA-2017-105214-0,TS-21610-2
CA-2017-163160,2017-10-13,2017-10-16,First Class,TS-21610,CA-2017-163160-0,TS-21610-3
CA-2014-129924,2014-07-12,2014-07-17,Standard Class,AC-10420,CA-2014-129924-0,AC-10420-0
CA-2014-131310,2014-07-12,2014-07-18,Standard Class,CL-12565,CA-2014-131310-0,CL-12565-0
CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,CA-2014-125731-0,CL-12565-1
CA-2016-118129,2016-12-19,2016-12-21,Second Class,CL-12565,CA-2016-118129-0,CL-12565-2
CA-2017-119452,2017-03-21,2017-03-27,Standard Class,CL-12565,CA-2017-119452-0,CL-12565-3
CA-2014-132612,2014-06-09,2014-06-11,Second Class,FO-14305,CA-2014-132612-0,FO-14305-0
CA-2014-118276,2014-12-29,2015-01-02,Standard Class,MG-17890,CA-2014-118276-0,MG-17890-0
CA-2015-146948,2015-07-16,2015-07-20,Standard Class,MG-17890,CA-2015-146948-0,MG-17890-1
CA-2016-163972,2016-10-17,2016-10-21,Standard Class,MG-17890,CA-2016-163972-0,MG-17890-2
CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,CA-2017-121125-0,MG-17890-3
CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,CA-2015-149650-0,RD-19660-0
CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,CA-2016-127670-0,RD-19660-1
US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,US-2014-114188-0,RF-19345-0
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,CA-2014-124079-0,RF-19345-1
CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,CA-2015-106187-0,RF-19345-2
CA-2016-163167,2016-11-28,2016-12-01,Second Class,RF-19345,CA-2016-163167-0,RF-19345-3
CA-2017-108441,2017-06-12,2017-06-18,Standard Class,SB-20170,CA-2017-108441-0,SB-20170-0
CA-2016-137050,2016-07-14,2016-07-18,Second Class,SW-20755,CA-2016-137050-0,SW-20755-0
CA-2015-136196,2015-11-28,2015-12-04,Standard Class,TP-21415,CA-2015-136196-0,TP-21415-0
CA-2016-145303,2016-08-28,2016-08-31,First Class,TP-21415,CA-2016-145303-0,TP-21415-1
CA-2017-118773,2017-02-09,2017-02-14,Standard Class,TP-21415,CA-2017-118773-0,TP-21415-2
CA-2017-118892,2017-08-17,2017-08-22,Second Class,TP-21415,CA-2017-118892-0,TP-21415-3
CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,CA-2016-168032-0,DF-13135-0
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,CA-2016-138968-0,FC-14335-0
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,CA-2014-131450-0,LR-16915-0
CA-2015-141327,2015-11-30,2015-12-03,First Class,LR-16915,CA-2015-141327-0,LR-16915-1
CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,CA-2016-126732-0,LR-16915-2
CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,CA-2014-124688-0,CC-12610-0
CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,CA-2016-157707-0,CC-12610-1
US-2014-141257,2014-06-08,2014-06-14,Standard Class,CS-11950,US-2014-141257-0,CS-11950-0
US-2014-159926,2014-11-18,2014-11-22,Standard Class,CS-11950,US-2014-159926-0,CS-11950-1
CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,CA-2015-151869-0,CS-11950-2
CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,CA-2016-161746-0,CS-11950-3
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,CA-2017-118640-0,CS-11950-4
US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,US-2017-126053-0,CS-11950-5
CA-2017-157091,2017-06-26,2017-07-01,Standard Class,DB-13405,CA-2017-157091-0,DB-13405-0
CA-2014-168312,2014-03-01,2014-03-07,Standard Class,GW-14605,CA-2014-168312-0,GW-14605-0
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,CA-2016-108105-0,GW-14605-1
CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,CA-2015-114811-0,KD-16495-0
CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,CA-2015-121650-0,KD-16495-1
CA-2015-125066,2015-12-14,2015-12-18,Standard Class,KD-16495,CA-2015-125066-0,KD-16495-2
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,CA-2016-123337-0,KD-16495-3
US-2016-113985,2016-12-02,2016-12-07,Standard Class,KD-16495,US-2016-113985-0,KD-16495-4
US-2016-160528,2016-08-23,2016-08-30,Standard Class,MH-18115,US-2016-160528-0,MH-18115-0
CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,CA-2017-144638-0,MH-18115-1
US-2017-108315,2017-04-30,2017-05-04,Standard Class,MH-18115,US-2017-108315-0,MH-18115-2
CA-2017-137785,2017-05-13,2017-05-17,Standard Class,MH-18115,CA-2017-137785-0,MH-18115-3
US-2016-120929,2016-03-18,2016-03-21,Second Class,RO-19780,US-2016-120929-0,RO-19780-0
CA-2017-148411,2017-09-24,2017-09-26,First Class,RO-19780,CA-2017-148411-0,RO-19780-1
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,CA-2017-150266-0,RO-19780-2
CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,CA-2015-117415-0,SN-20710-0
CA-2016-119963,2016-11-18,2016-11-22,Standard Class,SN-20710,CA-2016-119963-0,SN-20710-1
CA-2017-152702,2017-10-12,2017-10-16,Standard Class,SN-20710,CA-2017-152702-0,SN-20710-2
US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,US-2017-105998-0,CR-12580-0
US-2014-143721,2014-11-23,2014-11-26,Second Class,DK-12835,US-2014-143721-0,DK-12835-0
US-2016-161844,2016-12-09,2016-12-14,Second Class,DK-12835,US-2016-161844-0,DK-12835-1
CA-2017-167094,2017-10-21,2017-10-22,First Class,DK-12835,CA-2017-167094-0,DK-12835-2
CA-2017-139199,2017-12-09,2017-12-13,Standard Class,DK-12835,CA-2017-139199-0,DK-12835-3
US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,US-2015-168935-0,DO-13435-0
CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,CA-2014-162089-0,MP-17470-0
CA-2014-145926,2014-11-17,2014-11-21,Standard Class,MP-17470,CA-2014-145926-0,MP-17470-1
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,CA-2015-102281-0,MP-17470-2
CA-2016-141887,2016-01-11,2016-01-15,Standard Class,MP-17470,CA-2016-141887-0,MP-17470-3
CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,CA-2015-158323-0,AB-10600-0
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,US-2017-155425-0,AB-10600-1
CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,CA-2015-122406-0,BE-11455-0
CA-2016-118052,2016-05-06,2016-05-10,Standard Class,BE-11455,CA-2016-118052-0,BE-11455-1
CA-2016-128706,2016-02-27,2016-03-02,Standard Class,DW-13540,CA-2016-128706-0,DW-13540-0
CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,CA-2015-114048-0,EH-13945-0
US-2016-110156,2016-11-19,2016-11-24,Standard Class,EH-13945,US-2016-110156-0,EH-13945-1
CA-2017-138870,2017-06-19,2017-06-23,Standard Class,GA-14515,CA-2017-138870-0,GA-14515-0
CA-2017-136350,2017-06-24,2017-06-26,Second Class,GA-14515,CA-2017-136350-0,GA-14515-1
CA-2017-169978,2017-12-24,2017-12-28,Standard Class,HG-15025,CA-2017-169978-0,HG-15025-0
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,CA-2014-110072-0,MG-17680-0
US-2017-109316,2017-06-08,2017-06-10,First Class,MG-17680,US-2017-109316-0,MG-17680-1
CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,CA-2017-121300-0,MG-17680-2
CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,CA-2016-102134-0,SP-20545-0
US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,US-2016-128909-0,SP-20545-1
CA-2014-122588,2014-11-25,2014-11-27,Second Class,AR-10540,CA-2014-122588-0,AR-10540-0
CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,CA-2017-138289-0,AR-10540-1
CA-2015-105102,2015-09-15,2015-09-19,Second Class,BM-11575,CA-2015-105102-0,BM-11575-0
CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,CA-2016-160304-0,BM-11575-1
CA-2017-155642,2017-05-18,2017-05-22,Standard Class,BM-11575,CA-2017-155642-0,BM-11575-2
CA-2016-105207,2016-01-03,2016-01-08,Standard Class,BO-11350,CA-2016-105207-0,BO-11350-0
CA-2016-137204,2016-04-28,2016-05-05,Standard Class,BO-11350,CA-2016-137204-0,BO-11350-1
CA-2017-128076,2017-02-02,2017-02-07,Standard Class,BO-11350,CA-2017-128076-0,BO-11350-2
CA-2017-132199,2017-05-03,2017-05-08,Standard Class,BO-11350,CA-2017-132199-0,BO-11350-3
US-2017-126179,2017-07-03,2017-07-07,Standard Class,CS-12460,US-2017-126179-0,CS-12460-0
CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,CA-2015-124499-0,FM-14380-0
CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,CA-2014-103310-0,GM-14680-0
CA-2014-127012,2014-08-11,2014-08-15,Standard Class,GM-14680,CA-2014-127012-0,GM-14680-1
CA-2016-106243,2016-09-30,2016-10-04,Standard Class,GM-14680,CA-2016-106243-0,GM-14680-2
CA-2016-139157,2016-10-01,2016-10-05,Standard Class,GM-14680,CA-2016-139157-0,GM-14680-3
CA-2016-163937,2016-01-10,2016-01-13,Second Class,JB-16000,CA-2016-163937-0,JB-16000-0
CA-2017-124674,2017-11-17,2017-11-23,Standard Class,JB-16000,CA-2017-124674-0,JB-16000-1
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,CA-2016-167556-0,JM-15250-0
CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,CA-2017-151750-0,JM-15250-1
CA-2017-128853,2017-04-21,2017-04-23,First Class,JM-15250,CA-2017-128853-0,JM-15250-2
CA-2017-105921,2017-08-14,2017-08-21,Standard Class,JM-15250,CA-2017-105921-0,JM-15250-3
CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,CA-2017-139353-0,JM-15250-4
CA-2014-137274,2014-03-29,2014-04-02,Standard Class,MG-18145,CA-2014-137274-0,MG-18145-0
CA-2017-123239,2017-07-27,2017-07-31,Second Class,MG-18145,CA-2017-123239-0,MG-18145-1
CA-2015-119634,2015-08-11,2015-08-16,Standard Class,BW-11065,CA-2015-119634-0,BW-11065-0
CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,CA-2016-162236-0,ER-13855-0
CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,CA-2014-156349-0,ML-17395-0
CA-2014-164742,2014-10-13,2014-10-18,Second Class,ML-17395,CA-2014-164742-0,ML-17395-1
CA-2017-150602,2017-02-09,2017-02-14,Second Class,ML-17395,CA-2017-150602-0,ML-17395-2
US-2015-151435,2015-09-06,2015-09-09,Second Class,SW-20455,US-2015-151435-0,SW-20455-0
CA-2017-139948,2017-07-17,2017-07-22,Standard Class,SW-20455,CA-2017-139948-0,SW-20455-1
CA-2017-145429,2017-07-21,2017-07-25,Standard Class,SW-20455,CA-2017-145429-0,SW-20455-2
CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,CA-2016-151155-0,AB-10255-0
CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,CA-2015-160227-0,ED-13885-0
CA-2017-134838,2017-02-19,2017-02-20,First Class,ED-13885,CA-2017-134838-0,ED-13885-1
CA-2017-133102,2017-08-17,2017-08-24,Standard Class,ED-13885,CA-2017-133102-0,ED-13885-2
CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,CA-2016-140130-0,HW-14935-0
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,CA-2017-105809-0,HW-14935-1
CA-2017-121559,2017-06-01,2017-06-03,Second Class,HW-14935,CA-2017-121559-0,HW-14935-2
CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,CA-2017-140326-0,HW-14935-3
CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,CA-2016-112109-0,JE-15715-0
CA-2016-106950,2016-09-02,2016-09-06,Standard Class,JE-15715,CA-2016-106950-0,JE-15715-1
CA-2016-169670,2016-12-25,2016-12-31,Standard Class,JE-15715,CA-2016-169670-0,JE-15715-2
CA-2016-105081,2016-12-25,2016-12-30,Standard Class,JE-15715,CA-2016-105081-0,JE-15715-3
CA-2017-126914,2017-06-15,2017-06-19,Standard Class,JE-15715,CA-2017-126914-0,JE-15715-4
US-2014-156559,2014-08-19,2014-08-26,Standard Class,LH-16900,US-2014-156559-0,LH-16900-0
US-2015-136749,2015-12-25,2015-12-27,Second Class,LH-16900,US-2015-136749-0,LH-16900-1
CA-2016-156573,2016-05-29,2016-06-02,Standard Class,RB-19360,CA-2016-156573-0,RB-19360-0
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,CA-2016-109953-0,RB-19360-1
US-2016-135923,2016-01-22,2016-01-28,Standard Class,CM-11935,US-2016-135923-0,CM-11935-0
CA-2017-102750,2017-09-04,2017-09-08,Second Class,GM-14695,CA-2017-102750-0,GM-14695-0
CA-2016-152247,2016-11-07,2016-11-12,Standard Class,MA-17995,CA-2016-152247-0,MA-17995-0
CA-2017-123638,2017-06-27,2017-07-04,Standard Class,MA-17995,CA-2017-123638-0,MA-17995-1
CA-2016-150350,2016-08-23,2016-08-30,Standard Class,MS-17770,CA-2016-150350-0,MS-17770-0
CA-2017-127474,2017-02-03,2017-02-07,Second Class,RD-19810,CA-2017-127474-0,RD-19810-0
CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,CA-2017-155292-0,RD-19810-1
CA-2015-164084,2015-09-07,2015-09-12,Standard Class,AG-10525,CA-2015-164084-0,AG-10525-0
CA-2014-103219,2014-11-09,2014-11-13,Standard Class,BF-11215,CA-2014-103219-0,BF-11215-0
CA-2016-154662,2016-06-09,2016-06-16,Standard Class,BF-11215,CA-2016-154662-0,BF-11215-1
US-2015-157154,2015-01-10,2015-01-15,Standard Class,MM-17920,US-2015-157154-0,MM-17920-0
US-2016-121013,2016-09-05,2016-09-10,Standard Class,MM-17920,US-2016-121013-0,MM-17920-1
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,MM-17920,CA-2016-122063-0,MM-17920-2
CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,CA-2017-157987-0,AC-10615-0
CA-2017-169411,2017-12-24,2017-12-29,Standard Class,AC-10615,CA-2017-169411-0,AC-10615-1
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,CA-2016-105732-0,AG-10270-0
CA-2017-139416,2017-03-27,2017-03-29,Second Class,AG-10270,CA-2017-139416-0,AG-10270-1
CA-2016-127985,2016-04-01,2016-04-05,Second Class,DB-12910,CA-2016-127985-0,DB-12910-0
CA-2016-137176,2016-09-09,2016-09-14,Second Class,DB-12910,CA-2016-137176-0,DB-12910-1
CA-2016-101672,2016-10-03,2016-10-07,Standard Class,DB-12910,CA-2016-101672-0,DB-12910-2
US-2017-159205,2017-03-31,2017-04-02,Second Class,DB-12910,US-2017-159205-0,DB-12910-3
CA-2017-141201,2017-12-09,2017-12-11,Second Class,DB-12910,CA-2017-141201-0,DB-12910-4
CA-2015-113404,2015-07-16,2015-07-16,Same Day,EM-13810,CA-2015-113404-0,EM-13810-0
CA-2015-139584,2015-08-24,2015-08-28,Standard Class,EM-13810,CA-2015-139584-0,EM-13810-1
US-2014-167738,2014-12-24,2014-12-29,Standard Class,JC-16105,US-2014-167738-0,JC-16105-0
CA-2017-139913,2017-10-23,2017-10-29,Standard Class,JC-16105,CA-2017-139913-0,JC-16105-1
CA-2015-107678,2015-04-21,2015-04-28,Standard Class,JK-16090,CA-2015-107678-0,JK-16090-0
CA-2017-141117,2017-10-02,2017-10-08,Standard Class,JK-16090,CA-2017-141117-0,JK-16090-1
CA-2016-148684,2016-12-25,2016-12-29,Standard Class,TS-21655,CA-2016-148684-0,TS-21655-0
CA-2017-147207,2017-01-02,2017-01-04,Second Class,TS-21655,CA-2017-147207-0,TS-21655-1
CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,CA-2016-155530-0,CM-12160-0
CA-2014-110219,2014-05-05,2014-05-08,First Class,EB-13870,CA-2014-110219-0,EB-13870-0
CA-2015-106320,2015-09-25,2015-09-30,Standard Class,EB-13870,CA-2015-106320-0,EB-13870-1
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,CA-2016-144939-0,EB-13870-2
CA-2017-148999,2017-01-30,2017-02-04,Standard Class,EB-13870,CA-2017-148999-0,EB-13870-3
CA-2017-151281,2017-04-27,2017-05-02,Standard Class,HM-14980,CA-2017-151281-0,HM-14980-0
US-2016-100839,2016-10-13,2016-10-17,Standard Class,NC-18625,US-2016-100839-0,NC-18625-0
CA-2015-137526,2015-01-13,2015-01-17,Standard Class,PB-19150,CA-2015-137526-0,PB-19150-0
CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,CA-2016-148796-0,PB-19150-1
CA-2017-142391,2017-09-24,2017-09-24,Same Day,PB-19150,CA-2017-142391-0,PB-19150-2
CA-2014-101931,2014-10-28,2014-10-31,First Class,TS-21370,CA-2014-101931-0,TS-21370-0
CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,CA-2015-136469-0,TS-21370-1
US-2017-139647,2017-05-11,2017-05-13,First Class,TS-21370,US-2017-139647-0,TS-21370-2
CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,CA-2017-143112-0,TS-21370-3
CA-2017-166436,2017-11-24,2017-11-28,Standard Class,TS-21370,CA-2017-166436-0,TS-21370-4
CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,CA-2016-100468-0,AT-10435-0
CA-2017-102407,2017-12-09,2017-12-13,Second Class,AT-10435,CA-2017-102407-0,AT-10435-1
CA-2016-128594,2016-08-26,2016-08-29,First Class,DJ-13510,CA-2016-128594-0,DJ-13510-0
CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,CA-2017-137876-0,DJ-13510-1
CA-2017-156895,2017-05-08,2017-05-12,Standard Class,DJ-13510,CA-2017-156895-0,DJ-13510-2
CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,CA-2017-153339-0,DJ-13510-3
CA-2015-134859,2015-10-04,2015-10-09,Standard Class,JK-16120,CA-2015-134859-0,JK-16120-0
US-2016-100566,2016-09-03,2016-09-09,Standard Class,JK-16120,US-2016-100566-0,JK-16120-1
CA-2016-113425,2016-11-21,2016-11-21,Same Day,JK-16120,CA-2016-113425-0,JK-16120-2
CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,CA-2017-154039-0,JK-16120-3
CA-2017-140298,2017-05-11,2017-05-17,Standard Class,JK-16120,CA-2017-140298-0,JK-16120-4
CA-2017-128734,2017-12-24,2017-12-31,Standard Class,JL-15175,CA-2017-128734-0,JL-15175-0
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,CA-2014-104178-0,JM-15265-0
CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,CA-2015-100818-0,JM-15265-1
CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,CA-2016-126858-0,JM-15265-2
CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,CA-2017-149160-0,JM-15265-3
CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,CA-2017-151225-0,JM-15655-0
CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,CA-2014-124429-0,MH-17785-0
CA-2014-159478,2014-09-30,2014-10-06,Standard Class,MH-17785,CA-2014-159478-0,MH-17785-1
CA-2014-124702,2014-11-18,2014-11-25,Standard Class,MH-17785,CA-2014-124702-0,MH-17785-2
CA-2014-159338,2014-06-25,2014-06-28,First Class,NS-18640,CA-2014-159338-0,NS-18640-0
US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,US-2015-160563-0,NS-18640-1
CA-2015-108259,2015-11-08,2015-11-15,Standard Class,NS-18640,CA-2015-108259-0,NS-18640-2
CA-2016-144645,2016-02-02,2016-02-08,Standard Class,NS-18640,CA-2016-144645-0,NS-18640-3
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,CA-2016-162187-0,NS-18640-4
CA-2016-169824,2016-12-12,2016-12-17,Standard Class,NS-18640,CA-2016-169824-0,NS-18640-5
CA-2015-157959,2015-02-03,2015-02-04,First Class,RW-19540,CA-2015-157959-0,RW-19540-0
CA-2017-141733,2017-05-07,2017-05-11,Standard Class,RW-19540,CA-2017-141733-0,RW-19540-1
CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,CA-2017-101014-0,RW-19540-2
CA-2017-128041,2017-09-01,2017-09-01,Same Day,RW-19540,CA-2017-128041-0,RW-19540-3
CA-2014-154158,2014-12-23,2014-12-27,Second Class,CC-12670,CA-2014-154158-0,CC-12670-0
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,CA-2017-112753-0,CC-12670-1
CA-2016-134516,2016-09-20,2016-09-25,Standard Class,FM-14215,CA-2016-134516-0,FM-14215-0
US-2017-164056,2017-04-29,2017-05-04,Second Class,FM-14215,US-2017-164056-0,FM-14215-1
CA-2017-127929,2017-12-23,2017-12-27,Standard Class,FM-14215,CA-2017-127929-0,FM-14215-2
CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,CA-2017-105620-0,JH-15430-0
CA-2014-151708,2014-08-08,2014-08-14,Standard Class,MB-17305,CA-2014-151708-0,MB-17305-0
CA-2015-168529,2015-10-08,2015-10-12,Standard Class,MB-17305,CA-2015-168529-0,MB-17305-1
CA-2016-118759,2016-11-14,2016-11-17,First Class,MB-17305,CA-2016-118759-0,MB-17305-2
CA-2017-169124,2017-07-03,2017-07-10,Standard Class,MB-17305,CA-2017-169124-0,MB-17305-3
CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,CA-2017-163125-0,MB-17305-4
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,ZD-21925,CA-2016-167682-0,ZD-21925-0
US-2016-147991,2016-05-05,2016-05-09,Standard Class,ZD-21925,US-2016-147991-0,ZD-21925-1
CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,CA-2014-103940-0,BN-11515-0
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,CA-2016-169943-0,BN-11515-1
CA-2017-131625,2017-09-01,2017-09-05,Second Class,BN-11515,CA-2017-131625-0,BN-11515-2
US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,US-2017-160836-0,CC-12475-0
CA-2017-131233,2017-04-14,2017-04-19,Standard Class,CS-12355,CA-2017-131233-0,CS-12355-0
CA-2017-124296,2017-12-24,2017-12-28,Standard Class,CS-12355,CA-2017-124296-0,CS-12355-1
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,CA-2016-130911-0,DC-12850-0
CA-2017-128363,2017-08-13,2017-08-18,Standard Class,DC-12850,CA-2017-128363-0,DC-12850-1
CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,CA-2016-159009-0,DP-13105-0
CA-2014-127166,2014-05-21,2014-05-23,Second Class,KH-16360,CA-2014-127166-0,KH-16360-0
CA-2017-131156,2017-04-03,2017-04-07,Standard Class,KH-16360,CA-2017-131156-0,KH-16360-1
US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,US-2017-158526-0,KH-16360-2
CA-2016-166443,2016-11-04,2016-11-05,First Class,LH-17020,CA-2016-166443-0,LH-17020-0
CA-2017-105991,2017-05-05,2017-05-06,First Class,LH-17020,CA-2017-105991-0,LH-17020-1
US-2014-117380,2014-03-28,2014-04-03,Standard Class,MP-18175,US-2014-117380-0,MP-18175-0
CA-2014-119151,2014-11-25,2014-11-29,Second Class,MP-18175,CA-2014-119151-0,MP-18175-1
CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,CA-2015-135685-0,MP-18175-2
US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,US-2016-127334-0,MP-18175-3
CA-2017-124086,2017-02-10,2017-02-14,Standard Class,MP-18175,CA-2017-124086-0,MP-18175-4
CA-2017-169859,2017-12-14,2017-12-18,Standard Class,MP-18175,CA-2017-169859-0,MP-18175-5
CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,CA-2014-109897-0,BW-11200-0
CA-2016-116596,2016-10-27,2016-10-31,Standard Class,BW-11200,CA-2016-116596-0,BW-11200-1
CA-2016-120873,2016-10-27,2016-11-01,Second Class,BW-11200,CA-2016-120873-0,BW-11200-2
CA-2015-168088,2015-03-19,2015-03-22,First Class,CM-12655,CA-2015-168088-0,CM-12655-0
CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,CA-2015-140410-0,CM-12655-1
CA-2017-143126,2017-12-03,2017-12-07,Second Class,CM-12655,CA-2017-143126-0,CM-12655-2
CA-2014-114195,2014-11-01,2014-11-03,First Class,EA-14035,CA-2014-114195-0,EA-14035-0
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,CA-2016-168956-0,EA-14035-1
CA-2016-121447,2016-02-21,2016-02-22,First Class,EA-14035,CA-2016-121447-0,EA-14035-2
CA-2016-102813,2016-07-02,2016-07-03,First Class,EA-14035,CA-2016-102813-0,EA-14035-3
